date,year,season,location,sampleID,microhabitat,mon.precip,mon.ADD,mon.max.discharge,mon.median.discharge,mon.max.turb,mon.median.turb,mon.max.wTemp,mon.median.wTemp,depth,per_sediment,per_rock,per_organic,pH,wTemp,DO,light,flow,turb,cond,nitrate,alkalinity,winter.sediment
2019-05-28,2019,Summer,Downstream,01DRSU19.DSH,DSH,69.8,384.75,554,137,1557,1,20.68,12.27,19.25,17.5,79,3.5,7.475,17.1,10.275,37.5,0.587,10.25,126.65,NA,NA,0
2019-05-28,2019,Summer,Downstream,01DRSU19.DFR,DFR,69.8,384.75,554,137,1557,1,20.68,12.27,22.5,5,94,1,7.48,17,10.23,56,0.1565,6.75,127.4,NA,NA,0
2019-05-28,2019,Summer,Downstream,01DRSU19.DM,DM,69.8,384.75,554,137,1557,1,20.68,12.27,22.75,20,78,2,7.47,16.9,10.295,62,0.2935,9.9,128.55,NA,NA,0
2019-05-28,2019,Summer,Downstream,01DRSU19.DSR,DSR,69.8,384.75,554,137,1557,1,20.68,12.27,22.5,9.5,89.5,1,7.46,16.9,10.1,64,0.1865,6.95,128.05,NA,NA,0
2019-05-28,2019,Summer,Downstream,01DRSU19.DSP,DSP,69.8,384.75,554,137,1557,1,20.68,12.27,16.75,7.5,91,1.5,7.49,16.9,10.315,106,0.3195,7.65,127.325,NA,NA,0
2019-05-30,2019,Summer,Upstream,01URSU19.UM,UM,75.89999999999999,396.65,324,127,1557,1.0005,20.68,13.125,29.75,27,72.5,0.5,7.555,13.4,NA,142.5,0.325,6.6,116.8,NA,NA,0
2019-05-30,2019,Summer,Upstream,01URSU19.USH,USH,75.89999999999999,396.65,324,127,1557,1.0005,20.68,13.125,42.75,20.5,79.5,0,7.575,13.5,NA,73,0.551,6.55,107.85,NA,NA,0
2019-05-30,2019,Summer,Upstream,01URSU19.USU,USU,75.89999999999999,396.65,324,127,1557,1.0005,20.68,13.125,24.15,10,89,1,7.57,13.5,NA,75,0.4565,5.1,107.7,NA,NA,0
2019-05-30,2019,Summer,Upstream,01URSU19.UFR,UFR,75.89999999999999,396.65,324,127,1557,1.0005,20.68,13.125,38.150000000000006,17.5,81,1.5,7.545,13.3,11.105,39.5,0.0815,4.35,120.8,NA,NA,0
2019-05-30,2019,Summer,Upstream,01URSU19.USR,USR,75.89999999999999,396.65,324,127,1557,1.0005,20.68,13.125,34,15,77.5,7.5,7.52,13.2,11.02,64.5,0.1075,6.4,120.15,NA,NA,0
2019-05-31,2019,Summer,Upstream,02URSU19.UM,UM,78.7,403.3,324,125,1557,0.9935,20.68,13.54,42.9,21,77.5,1.5,7.625,14.8,10.45,280.5,0.4725,3.7,116.95,NA,NA,0
2019-05-31,2019,Summer,Upstream,02URSU19.USH,USH,78.7,403.3,324,125,1557,0.9935,20.68,13.54,24.65,17.5,84.5,1,7.640000000000001,14.9,10.364999999999998,125,0.2695,3.15,109.45,NA,NA,0
2019-05-31,2019,Summer,Upstream,02URSU19.USR,USR,78.7,403.3,324,125,1557,0.9935,20.68,13.54,29.35,15,84.5,0.5,7.55,14.4,10.27,112.5,0.123,5.75,121.7,NA,NA,0
2019-05-31,2019,Summer,Upstream,02URSU19.USU,USU,78.7,403.3,324,125,1557,0.9935,20.68,13.54,18.9,7.5,92.5,0,7.645,15,10.365,180,0.3145,4.300000000000001,109.35,NA,NA,0
2019-05-31,2019,Summer,Upstream,02URSU19.UFR,UFR,78.7,403.3,324,125,1557,0.9935,20.68,13.54,41.25,14,84.5,1.5,7.57,14.5,10.355,50,0.1565,5.9,120.95,NA,NA,0
2019-06-03,2019,Summer,Downstream,02DRSU19.DSP,DSP,65.2,427.7,321,117,1557,1.0779999999999998,20.68,14.34,22,20,80,0,7.56,16.3,9.84,1097.5,0.403,7.300000000000001,129.3,NA,NA,0
2019-06-03,2019,Summer,Downstream,02DRSU19.DFR,DFR,65.2,427.7,321,117,1557,1.0779999999999998,20.68,14.34,30.75,10,88.5,1.5,7.5,15.95,9.885000000000002,522.5,0.3285,7.1,130.1,NA,NA,0
2019-06-03,2019,Summer,Downstream,02DRSU19.DM,DM,65.2,427.7,321,117,1557,1.0779999999999998,20.68,14.34,28.5,7.5,92.5,0,7.495,15.65,9.815,1015.5,0.2115,6.8,129.14999999999998,NA,NA,0
2019-06-03,2019,Summer,Downstream,02DRSU19.DSH,DSH,65.2,427.7,321,117,1557,1.0779999999999998,20.68,14.34,21.5,17,82,1,7.51,16.25,9.864999999999998,139.5,0.398,7.25,129.5,NA,NA,0
2019-06-03,2019,Summer,Downstream,02DRSU19.DSR,DSR,65.2,427.7,321,117,1557,1.0779999999999998,20.68,14.34,24.5,3.5,91.5,5,7.47,15.8,9.875,56.5,0.155,7.65,130.95,NA,NA,0
2019-06-04,2019,Summer,Downstream,03DRSU19.DSR,DSR,62.4,424.65,313,116,1557,1.082,20.68,14.64,18.25,12.5,85.5,2,7.435,14.5,10.24,55,0.121,7.550000000000001,126.25,NA,NA,0
2019-06-04,2019,Summer,Downstream,03DRSU19.DSP,DSP,62.4,424.65,313,116,1557,1.082,20.68,14.64,17.6,11,89,0,7.515000000000001,15,10.22,1502,0.1515,7.65,126.55,NA,NA,0
2019-06-04,2019,Summer,Downstream,03DRSU19.DFR,DFR,62.4,424.65,313,116,1557,1.082,20.68,14.64,22.75,18.5,77.5,4,7.435,14.6,10.26,76.5,0.4195,6.25,125.4,NA,NA,0
2019-06-04,2019,Summer,Downstream,03DRSU19.DSH,DSH,62.4,424.65,313,116,1557,1.082,20.68,14.64,18.75,15,80.5,4.5,7.48,14.9,10.265,48,0.4795,8.35,127.15,NA,NA,0
2019-06-04,2019,Summer,Downstream,03DRSU19.DM,DM,62.4,424.65,313,116,1557,1.082,20.68,14.64,24.25,15,81.5,1,7.445,14.5,10.22,1176,0.151,5.6,124.5,NA,NA,0
2019-06-05,2019,Summer,Upstream,03URSU19.UM,UM,59.9,429.1,313,109,1557,1.115,20.68,14.83,24.6,7,91.5,1.5,7.755,15.35,10.37,390,0.2265,3.85,132.39999999999998,NA,NA,0
2019-06-05,2019,Summer,Upstream,03URSU19.USR,USR,59.9,429.1,313,109,1557,1.115,20.68,14.83,18.2,22.5,74,3.5,7.67,15.1,10.315,162.5,0.047,4.1,137.25,NA,NA,0
2019-06-05,2019,Summer,Upstream,03URSU19.USU,USU,59.9,429.1,313,109,1557,1.115,20.68,14.83,25.200000000000003,15,83,2,7.76,15.9,10.295,1271.5,0.4305,5.7,121.9,NA,NA,0
2019-06-05,2019,Summer,Upstream,03URSU19.UFR,UFR,59.9,429.1,313,109,1557,1.115,20.68,14.83,37.7,5,91,4,7.705,15.1,10.325,48.5,0.0065,4.95,136.5,NA,NA,0
2019-06-05,2019,Summer,Upstream,03URSU19.USH,USH,59.9,429.1,313,109,1557,1.115,20.68,14.83,29.05,15,84.5,0.5,7.76,15.7,10.315,97.5,0.175,5.7,120.85,NA,NA,0
2019-09-16,2019,Fall,Upstream,01URFA19.UFR,UFR,68.3,562.45,60.1,10.7,104.8,5.6585,26.87,20.73,34,24,72.5,5,8.08,17.3,10.45,NA,NA,6.633333333333334,197.03333333333333,NA,NA,0
2019-09-16,2019,Fall,Upstream,01URFA19.USH,USH,68.3,562.45,60.1,10.7,104.8,5.6585,26.87,20.73,45.25,27.5,57.5,15,8.11,17.3,10.35,NA,NA,4.6,198.9,NA,NA,0
2019-09-16,2019,Fall,Upstream,01URFA19.UM,UM,68.3,562.45,60.1,10.7,104.8,5.6585,26.87,20.73,15.75,6,91.5,2.5,8.14,17.5,10.43,NA,NA,4.866666666666667,195.96666666666667,NA,NA,0
2019-09-16,2019,Fall,Upstream,01URFA19.USR,USR,68.3,562.45,60.1,10.7,104.8,5.6585,26.87,20.73,18.75,25,37.5,7.5,8.05,17.2,10.38,NA,NA,12.333333333333334,196.03333333333333,NA,NA,0
2019-09-16,2019,Fall,Upstream,01URFA19.USU,USU,68.3,562.45,60.1,10.7,104.8,5.6585,26.87,20.73,9,21.5,75.5,4,8.11,17.3,10.37,NA,NA,5.766666666666667,192.03333333333333,NA,NA,0
2019-09-17,2019,Fall,Downstream,01DRFA19.DFR,DFR,51.8,552.75,60.1,10.7,104.8,5.638,26.87,20.55,17,47.5,45,7.5,7.48,19.1,9.83,NA,NA,10.6,204.6,NA,NA,0
2019-09-17,2019,Fall,Downstream,01DRFA19.DM,DM,51.8,552.75,60.1,10.7,104.8,5.638,26.87,20.55,20.25,7.5,91,1.5,7.48,19.2,9.91,NA,NA,14.1,211.36666666666667,NA,NA,0
2019-09-17,2019,Fall,Downstream,01DRFA19.DSH,DSH,51.8,552.75,60.1,10.7,104.8,5.638,26.87,20.55,15.25,22.5,75,2.5,7.48,19.3,10.03,NA,NA,7.833333333333333,203.66666666666663,NA,NA,0
2019-09-17,2019,Fall,Downstream,01DRFA19.DSP,DSP,51.8,552.75,60.1,10.7,104.8,5.638,26.87,20.55,14.25,16.5,81.5,2,7.51,19.2,9.91,NA,NA,9.233333333333333,204.36666666666667,NA,NA,0
2019-09-17,2019,Fall,Downstream,01DRFA19.DSR,DSR,51.8,552.75,60.1,10.7,104.8,5.638,26.87,20.55,19.75,30,55,15,7.43,19,9.73,NA,NA,8.666666666666666,206.06666666666663,NA,NA,0
2019-09-23,2019,Fall,Downstream,02DRFA19.DFR,DFR,37,509.2,49.5,9.94,148,5.427,23.94,19.725,14.6,22.5,67.5,10,7.57,19.7,9.9,NA,NA,8.1,219.76666666666668,NA,NA,0
2019-09-23,2019,Fall,Downstream,02DRFA19.DM,DM,37,509.2,49.5,9.94,148,5.427,23.94,19.725,15.75,9,89,2,7.63,19.8,9.93,NA,NA,7.666666666666667,218.76666666666668,NA,NA,0
2019-09-23,2019,Fall,Downstream,02DRFA19.DSH,DSH,37,509.2,49.5,9.94,148,5.427,23.94,19.725,20.5,15,57.5,27.5,7.58,19.5,10.03,NA,NA,7.366666666666667,219.3,NA,NA,0
2019-09-23,2019,Fall,Downstream,02DRFA19.DSP,DSP,37,509.2,49.5,9.94,148,5.427,23.94,19.725,4,20,62.5,12.5,7.56,19.5,10,NA,NA,7.966666666666667,217.96666666666667,NA,NA,0
2019-09-23,2019,Fall,Downstream,02DRFA19.DSR,DSR,37,509.2,49.5,9.94,148,5.427,23.94,19.725,18.25,35.5,62.5,2,7.56,20,9.7,NA,NA,22.566666666666663,221.56666666666663,NA,NA,0
2019-09-24,2019,Fall,Upstream,02URFA19.UFR,UFR,38.5,515.05,49.5,9.85,148,5.415,23.94,19.66,28.5,20,76.5,3.5,8.06,18.3,10.44,NA,NA,6.533333333333333,211.2,NA,NA,0
2019-09-24,2019,Fall,Upstream,02URFA19.USH,USH,38.5,515.05,49.5,9.85,148,5.415,23.94,19.66,47,12.5,72.5,15,8.1,18.3,10.22,NA,NA,4.966666666666667,213.13333333333333,NA,NA,0
2019-09-24,2019,Fall,Upstream,02URFA19.USU,USU,38.5,515.05,49.5,9.85,148,5.415,23.94,19.66,26,30,62.5,7.5,8.12,18.4,9.98,NA,NA,6.866666666666666,212.2,NA,NA,0
2019-09-24,2019,Fall,Upstream,02URFA19.UM,UM,38.5,515.05,49.5,9.85,148,5.415,23.94,19.66,14.5,15,45,37.5,8.2,18.4,10.55,NA,NA,4.566666666666666,214.36666666666667,NA,NA,0
2019-09-24,2019,Fall,Upstream,02URFA19.USR,USR,38.5,515.05,49.5,9.85,148,5.415,23.94,19.66,16.75,35,57.5,7.5,7.75,18,10.08,NA,NA,16.466666666666665,222.36666666666667,NA,NA,0
2019-09-26,2019,Fall,Downstream,03DRFA19.DFR,DFR,38.5,513.6999999999999,49.5,9.74,148,5.365,23.94,19.58,17,22.5,70,7.5,7.42,NA,NA,NA,NA,12.066666666666666,214.6,NA,NA,0
2019-09-26,2019,Fall,Downstream,03DRFA19.DM,DM,38.5,513.6999999999999,49.5,9.74,148,5.365,23.94,19.58,11,25,70,5,7.4,NA,NA,NA,NA,9.5,219.2,NA,NA,0
2019-09-26,2019,Fall,Downstream,03DRFA19.DSH,DSH,38.5,513.6999999999999,49.5,9.74,148,5.365,23.94,19.58,14.5,22.5,72.5,5,7.4,NA,NA,NA,NA,14.633333333333333,217.2,NA,NA,0
2019-09-26,2019,Fall,Downstream,03DRFA19.DSR,DSR,38.5,513.6999999999999,49.5,9.74,148,5.365,23.94,19.58,15.5,17.5,81.5,1,7.45,NA,NA,NA,NA,27.233333333333334,219.16666666666663,NA,NA,0
2019-09-26,2019,Fall,Downstream,03DRFA19.DSP,DSP,38.5,513.6999999999999,49.5,9.74,148,5.365,23.94,19.58,14.75,22.5,75,2.5,7.36,NA,NA,NA,NA,16.566666666666666,218.23333333333335,NA,NA,0
2019-10-03,2019,Fall,Upstream,03URFA19.USH,USH,25.3,495.95,19.3,8.27,246.7,5.275,22.85,18.69,43.25,15,77.5,12.5,7.98,NA,NA,NA,NA,9.2,219.725,NA,NA,0
2019-10-03,2019,Fall,Upstream,03URFA19.USU,USU,25.3,495.95,19.3,8.27,246.7,5.275,22.85,18.69,12,52.5,37.5,10,7.95,NA,NA,NA,NA,10.466666666666669,217.3,NA,NA,0
2019-10-03,2019,Fall,Upstream,03URFA19.USR,USR,25.3,495.95,19.3,8.27,246.7,5.275,22.85,18.69,29,10,55,10,8,NA,NA,NA,NA,11.35,218.475,NA,NA,0
2019-10-03,2019,Fall,Upstream,03URFA19.UM,UM,25.3,495.95,19.3,8.27,246.7,5.275,22.85,18.69,25.5,20,72.5,7.5,7.96,NA,NA,NA,NA,7.5,218.56666666666663,NA,NA,0
2019-10-03,2019,Fall,Upstream,03URFA19.UFR,UFR,25.3,495.95,19.3,8.27,246.7,5.275,22.85,18.69,26,15,80,5,7.98,NA,NA,NA,NA,9.933333333333334,218.1,NA,NA,0
2020-06-05,2020,Summer,Upstream,01URSU20.USH,USH,25.8,429.65,172,67.5,1557,4.112500000000001,24.07,15.835,17.25,25,70,5,8.04,20.4,10.151170795,149.522204715,0.05425,0.95,144.25,NA,NA,0
2020-06-05,2020,Summer,Upstream,01URSU20.USR,USR,25.8,429.65,172,67.5,1557,4.112500000000001,24.07,15.835,28.25,5,82.5,12.5,8.02,19.3,10.44,169,0,3.45,162.05,NA,NA,0
2020-06-05,2020,Summer,Upstream,01URSU20.UM,UM,25.8,429.65,172,67.5,1557,4.112500000000001,24.07,15.835,28,37.5,61.5,1,8.11,19.8,10.497339175,637.8037884,0.11315,0.95,156.45,NA,NA,0
2020-06-05,2020,Summer,Upstream,01URSU20.USU,USU,25.8,429.65,172,67.5,1557,4.112500000000001,24.07,15.835,15.5,30,65,5,7.97,20.7,9.843183241,467.66844665,0.14245,1.75,144.4,NA,NA,0
2020-06-05,2020,Summer,Upstream,01URSU20.UFR,UFR,25.8,429.65,172,67.5,1557,4.112500000000001,24.07,15.835,31.5,12,82.5,3,8.120000000000001,20.1,10.45839551,99.385283695,5e-4,2.25,157.8,NA,NA,0
2020-06-06,2020,Summer,Downstream,01DRSU20.DFR,DFR,25.8,445.2,158,63,1557,4.229,24.07,16.06,18.5,12,86,2,7.42,22.6,9.287265633,1148.395982,0.1724,6.8,159,NA,NA,2200
2020-06-06,2020,Summer,Downstream,01DRSU20.DM,DM,25.8,445.2,158,63,1557,4.229,24.07,16.06,15.5,10,88,2,7.45,22.4,9.286555929,1207.833401,0,6.2,158.6,NA,NA,2200
2020-06-06,2020,Summer,Downstream,01DRSU20.DSH,DSH,25.8,445.2,158,63,1557,4.229,24.07,16.06,14,10,90,0,7.43,22.6,9.365845636,39.77487254,0.3985,2.9,158.8,NA,NA,2200
2020-06-06,2020,Summer,Downstream,01DRSU20.DSR,DSR,25.8,445.2,158,63,1557,4.229,24.07,16.06,19,9,90,1,7.43,22,9.456971629,1230.941595,0.0829,2.2,160.3,NA,NA,2200
2020-06-06,2020,Summer,Downstream,01DRSU20.DSP,DSP,25.8,445.2,158,63,1557,4.229,24.07,16.06,15,20,75,5,7.44,22.5,9.202787201,1430.890283,0.2398,2.4,160.5,NA,NA,2200
2020-06-07,2020,Summer,Downstream,02DRSU20.DFR,DFR,27.3,454.65,144,60.8,1557,4.357,24.19,16.34,16.4,15,70,15,7.19,20.4,8.972204372,97.97916856,0.0768,8.1,180.7,NA,NA,2200
2020-06-07,2020,Summer,Downstream,02DRSU20.DSH,DSH,27.3,454.65,144,60.8,1557,4.357,24.19,16.34,16.8,5,95,0,7.2,20.1,9.121988651,46.12248118,0.1386,12.7,179.1,NA,NA,2200
2020-06-07,2020,Summer,Downstream,02DRSU20.DSP,DSP,27.3,454.65,144,60.8,1557,4.357,24.19,16.34,11.9,30,65,5,7.26,20.1,9.262709875,161.1913637,0.07,9.5,181.2,NA,NA,2200
2020-06-07,2020,Summer,Downstream,02DRSU20.DSR,DSR,27.3,454.65,144,60.8,1557,4.357,24.19,16.34,19,10,85,5,7.19,20.5,9.04136897,89.48747502,0.1901,9.7,182,NA,NA,2200
2020-06-07,2020,Summer,Upstream,02URSU20.UFR,UFR,27.3,454.65,144,60.8,1557,4.357,24.19,16.34,32.05,22.5,75,2.5,7.54,17.85,10.002989593,65.06973089499999,0.0469,5.8,166.6,NA,NA,0
2020-06-07,2020,Summer,Upstream,02URSU20.UM,UM,27.3,454.65,144,60.8,1557,4.357,24.19,16.34,24.35,45,55,0,7.565,17.9,10.003393506,223.85036275,0.41180000000000005,3.5,163.55,NA,NA,0
2020-06-07,2020,Summer,Upstream,02URSU20.USH,USH,27.3,454.65,144,60.8,1557,4.357,24.19,16.34,25.6,37.5,55,7.5,7.65,18.15,10.12865126,69.41817527500001,0.16765000000000002,5.699999999999999,148.35,NA,NA,0
2020-06-07,2020,Summer,Upstream,02URSU20.USR,USR,27.3,454.65,144,60.8,1557,4.357,24.19,16.34,15.85,30,62.5,7.5,7.470000000000001,17.7,9.7250938565,86.893037304999993,-1.5e-4,5.4,172.35000000000002,NA,NA,0
2020-06-07,2020,Summer,Upstream,02URSU20.USU,USU,27.3,454.65,144,60.8,1557,4.357,24.19,16.34,15,22.5,75,2.5,7.68,18.1,10.1329983,143.03384825,0.07235,5.7,148.10000000000002,NA,NA,0
2020-06-07,2020,Summer,Downstream,02DRSU20.DM,DM,27.3,454.65,144,60.8,1557,4.357,24.19,16.34,16.1,3,95,2,7.21,20.4,9.060270753,116.2497942,0.0728,10,180.6,NA,NA,2200
2020-06-08,2020,Summer,Upstream,03URSU20.UM,UM,21.5,460.8,142,56.5,1557,4.4915,24.19,16.595,19.4,27.5,72.5,0,7.58,16.2,10.4923785,321.14649925000003,0.1784,3.7,170.5,NA,NA,0
2020-06-08,2020,Summer,Upstream,03URSU20.USU,USU,21.5,460.8,142,56.5,1557,4.4915,24.19,16.595,19.1,43,55,2,7.7,17.299999999999997,10.541706875,1517.5659715000002,0.25315,3.4000000000000004,152.7,NA,NA,0
2020-06-08,2020,Summer,Upstream,03URSU20.UFR,UFR,21.5,460.8,142,56.5,1557,4.4915,24.19,16.595,31.7,35,65,0,7.57,16.35,10.424759865,74.770219355,0.05385,2.95,172.95,NA,NA,0
2020-06-08,2020,Summer,Upstream,03URSU20.USH,USH,21.5,460.8,142,56.5,1557,4.4915,24.19,16.595,17.4,32,67.5,0.5,7.68,17.1,10.51689089,71.487426755,0.01285,6.1,151.8,NA,NA,0
2020-06-08,2020,Summer,Upstream,03URSU20.USR,USR,21.5,460.8,142,56.5,1557,4.4915,24.19,16.595,22.799999999999997,46,40,14,7.51,15.9,10.284778255,33.101813735,0,3.1500000000000004,174.10000000000002,NA,NA,0
2020-06-09,2020,Summer,Downstream,03DRSU20.DSP,DSP,21.5,475.25,130,50.5,1557,4.6225000000000005,24.19,16.82,11.5,37,60,3,7.41,18.9,9.757799382,1125.231898,0.1485,5.1,169,NA,NA,2200
2020-06-09,2020,Summer,Downstream,03DRSU20.DM,DM,21.5,475.25,130,50.5,1557,4.6225000000000005,24.19,16.82,18,20,78,2,7.4,19.1,9.719096857,200.4321786,0.2659,6.1,167.7,NA,NA,2200
2020-06-09,2020,Summer,Downstream,03DRSU20.DSH,DSH,21.5,475.25,130,50.5,1557,4.6225000000000005,24.19,16.82,14.5,19,80,1,7.37,18.7,9.747934496,46.01766897,0.4873,1.9,167.7,NA,NA,2200
2020-06-09,2020,Summer,Downstream,03DRSU20.DSR,DSR,21.5,475.25,130,50.5,1557,4.6225000000000005,24.19,16.82,16,20,75,5,7.39,18.9,10.0146728,430.7281139,8e-4,8.2,176.2,NA,NA,2200
2020-06-09,2020,Summer,Downstream,03DRSU20.DFR,DFR,21.5,475.25,130,50.5,1557,4.6225000000000005,24.19,16.82,15,35,60,5,7.37,18.6,9.776858877,146.8960074,0,3,168.2,NA,NA,2200
2020-09-18,2020,Fall,Downstream,01DRFA20.DSP,DSP,77.8,564.55,58.9,9.04,3.779,2.989,27.16,21.51,11.5,27.5,70,2.5,7.465,15.95,10.612582645,152.74447064999998,0,12.4,193.25,NA,NA,2200
2020-09-18,2020,Fall,Downstream,01DRFA20.DFR,DFR,77.8,564.55,58.9,9.04,3.779,2.989,27.16,21.51,15.25,25,67.5,7.5,7.41,16.05,10.381053545,68.32522015500001,0.05655,12.75,193.35,NA,NA,2200
2020-09-18,2020,Fall,Downstream,01DRFA20.DSH,DSH,77.8,564.55,58.9,9.04,3.779,2.989,27.16,21.51,11.25,22.5,75,2.5,7.395,16.1,10.548634375,31.83586653,0.18315,16.35,193.4,NA,NA,2200
2020-09-18,2020,Fall,Downstream,01DRFA20.DSR,DSR,77.8,564.55,58.9,9.04,3.779,2.989,27.16,21.51,16.25,7.5,86,6.5,7.445,16.65,10.339003585,76.11030756,0,13.75,194.2,NA,NA,2200
2020-09-18,2020,Fall,Downstream,01DRFA20.DM,DM,77.8,564.55,58.9,9.04,3.779,2.989,27.16,21.51,16.25,15,81.5,3.5,7.42,16.05,10.417611184999998,140.7991454,0.13595000000000002,12.45,195,NA,NA,2200
2020-09-19,2020,Fall,Upstream,01URFA20.UM,UM,67.6,556.2,58.9,9.04,3.779,2.971,27.16,21.35,14,7,92.5,0.5,7.65,11.7,11.005,33.5,0.205,8.55,202.1,NA,NA,0
2020-09-19,2020,Fall,Upstream,01URFA20.USU,USU,67.6,556.2,58.9,9.04,3.779,2.971,27.16,21.35,27.25,45,50,5,7.76,12.5,11.765,1103.363037,0.0115,11.1,187.25,NA,NA,0
2020-09-19,2020,Fall,Upstream,01URFA20.UFR,UFR,67.6,556.2,58.9,9.04,3.779,2.971,27.16,21.35,23,6.5,85,8.5,7.615,11.7,11.39,16,0.007,11.75,202.9,NA,NA,0
2020-09-19,2020,Fall,Upstream,01URFA20.USR,USR,67.6,556.2,58.9,9.04,3.779,2.971,27.16,21.35,15,27.5,65,7.5,7.475,11.5,10.815,46,0,14,204.8,NA,NA,0
2020-09-19,2020,Fall,Upstream,01URFA20.USH,USH,67.6,556.2,58.9,9.04,3.779,2.971,27.16,21.35,19.75,20,72.5,7.5,7.735,12.55,11.69343029,433.1287118,0.011,10.85,187.95,NA,NA,0
2020-09-20,2020,Fall,Downstream,02DRFA20.DFR,DFR,67.6,546.45,58.9,9.04,3.779,2.957,27.16,21.2,17.25,10,80,10,7.355,13.85,10.835020705,75.17605293,0.0391,16.65,201.2,NA,NA,2200
2020-09-20,2020,Fall,Downstream,02DRFA20.DM,DM,67.6,546.45,58.9,9.04,3.779,2.957,27.16,21.2,15.75,17.5,77.5,5,7.390000000000001,14.3,10.84698778,76.55585683999999,0.0272,16.35,200.05,NA,NA,2200
2020-09-20,2020,Fall,Downstream,02DRFA20.DSH,DSH,67.6,546.45,58.9,9.04,3.779,2.957,27.16,21.2,15,12.5,70,17.5,7.35,13.85,10.77270427,271.22730162,0.30779999999999996,17.6,200.85,NA,NA,2200
2020-09-20,2020,Fall,Downstream,02DRFA20.DSP,DSP,67.6,546.45,58.9,9.04,3.779,2.957,27.16,21.2,11.5,17.5,72.5,10,7.375,13.85,10.681342675,43.049789055,0.02865,16.7,201.75,NA,NA,2200
2020-09-20,2020,Fall,Downstream,02DRFA20.DSR,DSR,67.6,546.45,58.9,9.04,3.779,2.957,27.16,21.2,14,16.5,75,8.5,7.345000000000001,14.35,11.22320206,887.44233295,0,14,201.3,NA,NA,2200
